test1,4955630,4944097,4668,6.5,114.0,440.0,0.09,1.0,188.55903731178879,653.0965899786827,10000.0,200,168,16,360,60,599.9999983581013,599.9999939950957
test1,4955630,4944097,4668,6.5,114.0,440.0,0.09,1.0,188.55903731178879,653.0965899786827,10000.0,200,168,16,360,60,599.9999983581013,599.9999939950957
test1,1936604,1908876,2666,6.5,114.0,440.0,0.09,1.0,130.18150158096762,944.1285694987115,10000.0,200,168,16,360,60,599.999999999976,599.9999998218365
test1,3549405,3516252,2825,6.5,114.0,440.0,0.09,1.0,322.9986579803662,401.03332382971917,10000.0,200,168,16,360,60,599.9999999997465,599.9999999999999
test1,2530622,2501435,2182,6.5,114.0,440.0,0.09,1.0,40.93194949399279,388.5186332495037,10000.0,200,168,16,360,60,599.9999999998923,599.9999999186589
test1,4630013,4597891,3793,6.5,114.0,440.0,0.09,0.0,201.4257815337904,446.63800073872824,10000.0,200,168,16,360,60,599.999999956881,599.9999999844823
test1,4537142,4480303,6763,6.5,114.0,440.0,0.09,0.0,166.31689642814655,997.5668595383039,10000.0,200,168,16,360,60,599.9999999977985,599.9999999951178
test1,5731510,5700437,10062,6.5,114.0,440.0,0.09,0.0,52.450332786892425,1051.9534233333395,10000.0,200,168,16,360,60,599.9999988255878,599.9999999999999
test1,3302528,3290625,2916,6.5,114.0,440.0,0.09,0.0,171.320078269565,566.3420029170474,10000.0,200,168,16,360,60,599.999999945657,599.9999999358486
test1,3192601,3181660,2737,6.5,114.0,440.0,0.09,0.0,199.31946179753717,532.4759005539114,10000.0,200,168,16,360,60,599.9999993714501,599.9999992356633
test1,3407061,3394264,3067,6.5,114.0,440.0,0.09,0.0,201.76340093437264,605.016277258678,10000.0,200,168,16,360,60,599.9999931664465,599.9999998711526
test1,36694620,36585643,31295,6.5,114.0,440.0,0.09,0.0,330.9922927574186,542.4361872472035,10000.0,200,168,16,360,60,599.9999999956842,599.9999999998332
test1,40841612,40815711,38918,6.5,114.0,440.0,0.09,0.0,457.20827787845576,578.6656807616529,10000.0,200,168,16,360,60,475.2017222136344,599.9999994211435
test1,0,0,0,6.5,114.0,440.0,0.09,0.0,35.02704388892432,35.027043936838545,10000.0,200,168,16,360,60,5.000001034053982,5.000001034062526
test1,5735367,5628601,35721,6.5,114.0,440.0,0.09,0.0,9.04910170886341e-10,1111.2984787632233,10000.0,200,168,16,360,60,400.0452637312863,340.7018946219869
test1,5735367,5628601,35721,6.5,114.0,440.0,0.09,0.0,9.04910170886341e-10,1111.2984787632233,10000.0,200,168,16,360,60,400.0452637312863,340.7018946219869
test1,4066388,3994966,5241,6.5,114.0,440.0,0.09,0.0,204.52963360078127,460.7929674787506,10000.0,200,168,16,360,60,212.38375061200855,351.1153371963769
test1,3554347,3502306,4289,6.5,114.0,440.0,0.09,0.0,246.09120280765484,414.63208530494325,10000.0,200,168,16,360,60,204.7861792169373,344.2843943238062
test1,8592645,8348573,30587,6.5,114.0,440.0,0.09,0.0,762.0700963795964,1273.805011864038,10000.0,200,168,16,360,60,554.9316906575565,599.9999999999999
test1,7087482,6920813,20180,6.5,114.0,440.0,0.09,0.0,762.7675302514212,1197.6444060750182,10000.0,200,168,16,360,60,599.9999999976437,599.9999984553682
test1,11232888,10843858,105553,6.5,114.0,440.0,0.09,0.0,1217.6919445262017,1207.9680218819449,10000.0,200,168,16,360,60,284.59259683722024,599.9999999947701
test1,2478393,2468875,2186,6.5,114.0,440.0,0.09,0.0,394.73457073049275,404.68600632493155,10000.0,200,168,16,360,60,363.6260133173558,599.9999998488659
test1,10151795,10029216,19939,6.5,114.0,440.0,0.09,0.0,1071.4743511822824,49.591944280252484,10000.0,200,168,16,360,60,599.9999999990588,420.8151292678987
test1,8104862,7834670,437645,6.5,114.0,440.0,0.09,0.0,328.4174891962852,2120.6393581026527,10000.0,200,168,16,360,60,599.9999959731707,599.9999999999999
test1,11184374,11002804,21939,6.5,114.0,440.0,0.09,0.0,339.93133088582255,921.9934939957299,10000.0,200,168,16,360,60,160.9549245965345,599.9999998942736
test1,5316263,5085493,8062,6.5,114.0,440.0,0.09,0.0,1.6976532069934676e-32,5.054029518371663e-25,10000.0,200,168,16,360,60,599.9999994304294,291.78960972939785
test1,3336443,3317585,3639,6.5,114.0,440.0,0.09,0.0,1.2827633884202094e-24,2.3351763563639225e-20,10000.0,200,168,16,360,60,374.13570351004466,598.0500413856116
test1,3336443,3317585,3639,6.5,114.0,440.0,0.09,0.0,1.2827633884202094e-24,2.3351763563639225e-20,10000.0,200,168,16,360,60,374.13570351004466,598.0500413856116
test1,3336443,3317585,3639,6.5,114.0,440.0,0.09,0.0,1.2827633884202094e-24,2.3351763563639225e-20,10000.0,200,168,16,360,60,374.13570351004466,598.0500413856116
test1,248798,202627,39288899412,6.5,114.0,440.0,0.09,0.0,3695.6244571277066,3.539943796511462e-31,10000.0,200,168,16,360,60,535.6439219974424,185.67151263143558
test1,248798,202627,39288899412,6.5,114.0,440.0,0.09,50.0,3695.6244571277066,3.539943796511462e-31,10000.0,200,168,16,360,60,535.6439219974424,185.67151263143558
test1,248798,202627,39288899412,6.5,114.0,440.0,0.09,50.0,3695.6244571277066,3.539943796511462e-31,10000.0,200,168,16,360,60,535.6439219974424,185.67151263143558
