104.0,0.0,0.0,0.0,0.0
105.0,973072887.3671137,364511846.6185329,973072887.3671137,364511846.6185329
106.0,2051912908.3838944,116128756.3329507,2051912908.3838944,116128756.3329507
107.0,2319273376.076932,59635409.47999074,2319273376.076932,59635409.47999074
108.0,2647214072.691888,67275174.1003558,2647214072.691888,67275174.1003558
109.0,2321044156.8370514,217002302.7838051,2321044156.8370514,217002302.7838051
110.0,2666273418.148762,213920920.41938242,2666273418.148762,213920920.41938242
111.0,2996772795.1308317,215392124.5517152,2996772795.1308317,215392124.5517152
112.0,3399056651.27649,188176211.1295613,3399056651.27649,188176211.1295613
113.0,3529885783.2621117,183507504.75981623,3529885783.2621117,183507504.75981623
114.0,4012746872.206627,97561923.94233768,4012746872.206627,97561923.94233768
115.0,3737340830.0131636,208550445.34576586,3737340830.0131636,208550445.34576586
116.0,3981071796.840364,273310226.0968428,3981071796.840364,273310226.0968428
117.0,4122121949.915123,106100974.87127732,4122121949.915123,106100974.87127732
118.0,3657209961.356369,279335283.2775213,3657209961.356369,279335283.2775213
119.0,3839705172.4889464,155696502.23265943,3839705172.4889464,155696502.23265943
120.0,3795370745.096307,204783853.58707508,3795370745.096307,204783853.58707508
121.0,3045023212.6855536,157371119.58831075,3045023212.6855536,157371119.58831075
122.0,3013070203.0006857,189235293.58975008,3013070203.0006857,189235293.58975008
123.0,3273893171.34989,214268464.29578376,3273893171.34989,214268464.29578376
124.0,3318270176.628907,34669094.427525036,3318270176.628907,34669094.427525036
125.0,2961758260.936883,100514173.23208787,2961758260.936883,100514173.23208787
126.0,1761352397.779675,440449639.1105316,1761352397.779675,440449639.1105316
127.0,1027011805.4444151,563654084.6863478,1027011805.4444151,563654084.6863478
128.0,1236016535.3587725,463127329.0047727,1236016535.3587725,463127329.0047727
129.0,0.0,0.0,0.0,0.0
